PurchaseOrderID;ProductID;VendorID;ShipMethodID;UnitPrice;OrderQty;Total
298;419;1686;5;43.3755;3;130.1265
299;934;1684;4;38.1465;550;20980.575
300;431;1534;4;41.3805;3;124.1415
300;432;1534;4;39.2805;3;117.8415
300;433;1534;4;43.554;3;130.662
301;348;1614;4;41.2755;3;123.8265
301;349;1614;4;45.549;3;136.647
302;931;1588;5;34.3455;550;18890.025
302;932;1588;5;39.2385;550;21581.175
303;343;1622;5;49.644;3;148.932
303;344;1622;5;45.3705;3;136.1115
303;345;1622;5;43.2705;3;129.8115
304;928;1632;5;32.7705;550;18023.775
304;929;1632;5;37.086;550;20397.3
305;332;1608;5;10.815;550;5948.25
306;948;1576;5;82.8345;550;45558.975
306;907;1576;5;82.8345;550;45558.975
307;325;1590;1;0.21;1250;262.5
307;326;1590;1;0.21;1250;262.5
308;320;1514;5;49.644;3;148.932
308;321;1514;5;44.3205;3;132.9615
308;322;1514;5;28.6965;60;1721.79
309;930;1498;4;42.5145;550;23382.975
309;921;1498;4;5.586;550;3072.3
310;952;1674;2;15.7395;60;944.37
311;922;1652;1;6.531;550;3592.05
311;923;1652;1;6.1845;550;3401.475
312;317;1578;3;29.5785;550;16268.175
312;318;1578;3;36.099;550;19854.45
313;928;1538;5;32.2455;550;17735.025
313;929;1538;5;36.561;550;20108.55
314;319;1556;4;46.4205;550;25531.275
315;374;1554;4;37.023;3;111.069
316;2;1688;4;41.916;3;125.748
317;1;1580;5;50.2635;3;150.7905
318;373;1496;4;41.454;3;124.362
318;374;1496;4;37.1805;3;111.5415
319;530;1494;2;16.086;550;8847.3
320;4;1650;5;57.0255;3;171.0765
321;512;1654;4;37.086;550;20397.3
322;513;1664;3;26.5965;550;14628.075
323;319;1678;4;46.0635;550;25334.925
324;403;1616;5;47.4705;3;142.4115
324;404;1616;5;45.3705;3;136.1115
325;426;1492;4;43.323;3;129.969
325;427;1492;4;47.5965;3;142.7895
325;428;1492;4;43.323;3;129.969
325;429;1492;4;41.223;3;123.669
325;430;1492;4;45.4965;3;136.4895
325;431;1492;4;41.223;3;123.669
325;432;1492;4;39.123;3;117.369
325;433;1492;4;43.3965;3;130.1895
325;434;1492;4;39.123;3;117.369
325;435;1492;4;37.023;3;111.069
325;436;1492;4;41.2965;3;123.8895
325;437;1492;4;37.023;3;111.069
326;320;1602;5;47.4705;3;142.4115
326;321;1602;5;42.798;3;128.394
326;322;1602;5;25.4205;60;1525.23
327;455;1540;4;45.654;3;136.962
327;456;1540;4;41.3805;3;124.1415
327;457;1540;4;39.2805;3;117.8415
327;458;1540;4;43.554;3;130.662
327;459;1540;4;39.2805;3;117.8415
327;460;1540;4;37.1805;3;111.5415
328;941;1628;5;62.9895;550;34644.225
329;320;1604;4;45.3705;3;136.1115
329;321;1604;4;40.488;3;121.464
329;322;1604;4;26.3655;60;1581.93
330;504;1690;5;48.762;3;146.286
331;497;1566;5;34.188;3;102.564
332;323;1698;5;50.2635;3;150.7905
333;523;1560;5;10.731;550;5902.05
333;524;1560;5;14.1225;550;7767.375
334;492;1692;5;50.2635;60;3015.81
334;493;1692;5;57.1515;60;3429.09
335;908;1696;2;21.0945;550;11601.975
335;909;1696;2;30.4395;550;16741.725
335;910;1696;2;40.9395;550;22516.725
335;911;1696;2;21.0945;550;11601.975
335;912;1696;2;30.4395;550;16741.725
335;913;1696;2;40.9395;550;22516.725
335;914;1696;2;21.0945;550;11601.975
335;915;1696;2;30.4395;550;16741.725
335;916;1696;2;40.9395;550;22516.725
336;506;1504;1;9.198;60;551.88
337;351;1544;1;5.775;550;3176.25
337;352;1544;1;1.155;550;635.25
337;679;1544;1;5.775;550;3176.25
338;507;1530;2;23.394;550;12866.7
338;508;1530;2;27.6465;550;15205.575
339;355;1508;1;1.365;550;750.75
339;940;1508;1;62.9895;550;34644.225
339;535;1508;1;3.486;550;1917.3
340;351;1694;1;6.195;550;3407.25
340;352;1694;1;1.47;550;808.5
340;679;1694;1;6.195;550;3407.25
341;507;1624;2;22.1655;550;12191.025
341;508;1624;2;29.2845;550;16106.475
342;491;1548;2;19.9815;3;59.9445
343;343;1598;4;43.344;3;130.032
343;344;1598;4;39.0705;3;117.2115
343;345;1598;4;36.9705;3;110.9115
344;935;1658;5;31.4895;550;17319.225
344;936;1658;5;48.2895;550;26559.225
345;395;1536;5;47.4915;3;142.4745
345;396;1536;5;43.2705;3;129.8115
345;397;1536;5;47.544;3;142.632
346;476;1568;2;15.8865;550;8737.575
346;477;1568;2;11.6655;550;6416.025
346;478;1568;2;11.088;550;6098.4
346;479;1568;2;15.8865;550;8737.575
347;402;1648;5;47.4705;3;142.4115
348;510;1646;2;23.079;550;12693.45
348;511;1646;2;29.274;550;16100.7
348;512;1646;2;34.9755;550;19236.525
349;403;1672;4;45.3705;3;136.1115
349;404;1672;4;49.644;3;148.932
349;405;1672;4;45.3705;3;136.1115
349;406;1672;4;43.2705;3;129.8115
349;407;1672;4;47.544;3;142.632
350;525;1600;1;2.3205;550;1276.275
351;526;1522;1;3.6435;550;2003.925
352;908;1570;2;21.0945;550;11601.975
352;909;1570;2;30.4395;550;16741.725
353;356;1516;1;3.6015;60;216.09
353;357;1516;1;3.9795;60;238.77
354;935;1506;5;31.4895;550;17319.225
354;936;1506;5;48.2895;550;26559.225
355;524;1626;2;12.9675;550;7132.125
356;911;1542;2;21.0945;550;11601.975
356;912;1542;2;30.4395;550;16741.725
357;910;1610;4;40.9395;550;22516.725
358;937;1638;5;62.9895;550;34644.225
359;475;1582;4;39.123;3;117.369
360;462;1510;5;47.6805;3;143.0415
361;510;1526;2;23.4045;550;12872.475
361;511;1526;2;27.867;550;15326.85
362;527;1644;1;6.7515;550;3713.325
363;509;1680;4;36.2775;550;19952.625
364;492;1584;5;50.7465;60;3044.79
364;493;1584;5;58.2645;60;3495.87
365;523;1620;5;10.3845;550;5711.475
366;422;1666;5;47.6805;3;143.0415
366;423;1666;5;45.5805;3;136.7415
366;424;1666;5;49.854;3;149.562
366;425;1666;5;45.5805;3;136.7415
367;490;1592;2;12.7155;3;38.1465
367;491;1592;2;19.9395;3;59.8185
368;528;1618;4;38.157;3;114.471
369;505;1612;4;44.2155;3;132.6465
370;938;1586;5;31.4895;550;17319.225
370;939;1586;5;48.2895;550;26559.225
371;358;1500;1;6.9825;60;418.95
372;380;1656;4;41.1705;3;123.5115
372;381;1656;4;39.0705;3;117.2115
373;356;1572;1;3.381;60;202.86
373;357;1572;1;4.3155;60;258.93
374;375;1562;4;43.2705;3;129.8115
374;376;1562;4;41.1705;3;123.5115
375;490;1662;2;12.3585;3;37.0755
376;513;1682;4;39.1965;550;21558.075
377;420;1686;4;41.2755;3;123.8265
377;421;1686;4;45.549;3;136.647
378;931;1684;5;34.8705;550;19178.775
378;932;1684;5;39.7635;550;21869.925
378;933;1684;5;43.9845;550;24191.475
378;934;1684;5;38.1465;550;20980.575
379;434;1534;4;39.2805;3;117.8415
379;435;1534;4;37.1805;3;111.5415
379;436;1534;4;41.454;3;124.362
379;437;1534;4;37.1805;3;111.5415
380;341;1614;5;47.5755;3;142.7265
380;342;1614;5;45.4755;3;136.4265
380;343;1614;5;49.749;3;149.247
381;931;1588;5;34.3455;550;18890.025
381;932;1588;5;39.2385;550;21581.175
382;346;1622;5;47.544;3;142.632
382;347;1622;5;43.2705;3;129.8115
383;930;1632;4;43.0395;550;23671.725
384;332;1608;5;10.815;550;5948.25
385;948;1576;5;82.8345;550;45558.975
385;907;1576;5;82.8345;550;45558.975
386;325;1590;1;0.21;1250;262.5
386;326;1590;1;0.21;1250;262.5
387;320;1514;5;49.644;3;148.932
387;321;1514;5;44.3205;3;132.9615
387;322;1514;5;28.6965;60;1721.79
388;930;1498;4;42.5145;550;23382.975
388;921;1498;4;5.586;550;3072.3
389;952;1674;2;15.7395;60;944.37
390;933;1652;4;43.4595;550;23902.725
390;934;1652;4;37.6215;550;20691.825
390;922;1652;4;6.531;550;3592.05
391;319;1578;5;48.5835;550;26720.925
392;928;1538;5;32.2455;550;17735.025
392;929;1538;5;36.561;550;20108.55
393;319;1556;4;46.4205;550;25531.275
394;359;1554;5;47.523;3;142.569
394;360;1554;5;45.423;3;136.269
395;2;1688;4;41.916;3;125.748
396;1;1580;5;50.2635;3;150.7905
397;359;1496;5;47.6805;3;143.0415
397;360;1496;5;45.5805;3;136.7415
397;361;1496;5;49.854;3;149.562
397;362;1496;5;45.5805;3;136.7415
397;363;1496;5;43.4805;3;130.4415
397;364;1496;5;47.754;3;143.262
398;530;1494;2;16.086;550;8847.3
399;4;1650;5;57.0255;3;171.0765
400;512;1654;4;37.086;550;20397.3
401;513;1664;3;26.5965;550;14628.075
402;317;1678;3;27.0585;550;14882.175
402;318;1678;3;33.579;550;18468.45
403;405;1616;5;49.644;3;148.932
403;406;1616;5;45.3705;3;136.1115
403;407;1616;5;43.2705;3;129.8115
404;422;1492;5;47.523;3;142.569
404;423;1492;5;45.423;3;136.269
405;320;1602;5;47.4705;3;142.4115
405;321;1602;5;42.798;3;128.394
405;322;1602;5;25.4205;60;1525.23
406;461;1540;4;41.454;3;124.362
407;941;1628;5;62.9895;550;34644.225
408;320;1604;4;45.3705;3;136.1115
408;321;1604;4;40.488;3;121.464
408;322;1604;4;26.3655;60;1581.93
409;504;1690;5;48.762;3;146.286
410;497;1566;5;34.188;3;102.564
411;323;1698;5;50.2635;3;150.7905
412;523;1560;5;10.731;550;5902.05
412;524;1560;5;14.1225;550;7767.375
413;494;1692;5;53.2035;60;3192.21
413;495;1692;5;63.693;60;3821.58
413;496;1692;5;48.909;60;2934.54
414;908;1696;2;21.0945;550;11601.975
414;909;1696;2;30.4395;550;16741.725
415;506;1504;1;9.198;60;551.88
416;351;1544;1;5.775;550;3176.25
416;352;1544;1;1.155;550;635.25
416;679;1544;1;5.775;550;3176.25
417;320;1514;5;49.644;3;148.932
417;321;1514;5;44.3205;3;132.9615
417;322;1514;5;28.6965;60;1721.79
418;930;1498;4;42.5145;550;23382.975
418;921;1498;4;5.586;550;3072.3
419;952;1674;2;15.7395;60;944.37
420;923;1652;1;6.1845;550;3401.475
421;317;1578;3;29.5785;550;16268.175
421;318;1578;3;36.099;550;19854.45
421;319;1578;3;48.5835;550;26720.925
422;928;1538;5;32.2455;550;17735.025
422;929;1538;5;36.561;550;20108.55
423;319;1556;4;46.4205;550;25531.275
424;361;1554;5;49.6965;3;149.0895
424;362;1554;5;45.423;3;136.269
425;2;1688;4;41.916;3;125.748
426;1;1580;5;50.2635;3;150.7905
427;365;1496;4;43.4805;3;130.4415
427;366;1496;4;41.3805;3;124.1415
427;367;1496;4;45.654;3;136.962
427;368;1496;4;41.3805;3;124.1415
427;369;1496;4;39.2805;3;117.8415
427;370;1496;4;43.554;3;130.662
428;530;1494;2;16.086;550;8847.3
429;4;1650;5;57.0255;3;171.0765
430;512;1654;4;37.086;550;20397.3
431;513;1664;3;26.5965;550;14628.075
432;319;1678;4;46.0635;550;25334.925
433;408;1616;5;47.544;3;142.632
433;409;1616;5;43.2705;3;129.8115
433;410;1616;5;41.1705;3;123.5115
434;424;1492;5;49.6965;3;149.0895
434;425;1492;5;45.423;3;136.269
435;320;1602;5;47.4705;3;142.4115
435;321;1602;5;42.798;3;128.394
435;322;1602;5;25.4205;60;1525.23
436;438;1540;4;41.223;3;123.669
436;439;1540;4;45.4965;3;136.4895
436;440;1540;4;41.223;3;123.669
436;441;1540;4;39.123;3;117.369
437;941;1628;5;62.9895;550;34644.225
438;320;1604;4;45.3705;3;136.1115
438;321;1604;4;40.488;3;121.464
438;322;1604;4;26.3655;60;1581.93
439;504;1690;5;48.762;3;146.286
440;497;1566;5;34.188;3;102.564
441;323;1698;5;50.2635;3;150.7905
442;523;1560;5;10.731;550;5902.05
442;524;1560;5;14.1225;550;7767.375
443;492;1692;5;50.2635;60;3015.81
443;493;1692;5;57.1515;60;3429.09
443;494;1692;5;53.2035;60;3192.21
444;910;1696;4;40.9395;550;22516.725
444;911;1696;4;21.0945;550;11601.975
445;506;1504;1;9.198;60;551.88
446;351;1544;1;5.775;550;3176.25
446;352;1544;1;1.155;550;635.25
446;679;1544;1;5.775;550;3176.25
447;507;1530;2;23.394;550;12866.7
447;508;1530;2;27.6465;550;15205.575
448;355;1508;1;1.365;550;750.75
448;940;1508;1;62.9895;550;34644.225
448;535;1508;1;3.486;550;1917.3
449;351;1694;1;6.195;550;3407.25
449;352;1694;1;1.47;550;808.5
449;679;1694;1;6.195;550;3407.25
450;507;1624;2;22.1655;550;12191.025
450;508;1624;2;29.2845;550;16106.475
451;491;1548;2;19.9815;3;59.9445
452;346;1598;4;41.244;3;123.732
452;347;1598;4;36.9705;3;110.9115
453;935;1658;5;31.4895;550;17319.225
453;936;1658;5;48.2895;550;26559.225
454;375;1536;4;43.344;3;130.032
454;376;1536;4;39.0705;3;117.2115
455;480;1568;2;11.6655;550;6416.025
455;481;1568;2;11.088;550;6098.4
455;482;1568;2;8.757;550;4816.35
455;483;1568;2;9.6915;550;5330.325
455;484;1568;2;6.8775;550;3782.625
455;485;1568;2;7.8015;550;4290.825
455;486;1568;2;8.757;550;4816.35
455;487;1568;2;5.8065;550;3193.575
455;488;1568;2;8.862;550;4874.1
455;489;1568;2;10.4685;550;5757.675
456;402;1648;5;47.4705;3;142.4115
457;510;1646;2;23.079;550;12693.45
457;511;1646;2;29.274;550;16100.7
457;512;1646;2;34.9755;550;19236.525
458;408;1672;4;43.2705;3;129.8115
458;409;1672;4;41.1705;3;123.5115
458;914;1672;4;21.0945;550;11601.975
458;915;1672;4;30.4395;550;16741.725
458;916;1672;4;40.9395;550;22516.725
459;525;1600;1;2.3205;550;1276.275
460;526;1522;1;3.6435;550;2003.925
461;913;1570;4;40.9395;550;22516.725
462;356;1516;1;3.6015;60;216.09
462;357;1516;1;3.9795;60;238.77
463;935;1506;5;31.4895;550;17319.225
463;936;1506;5;48.2895;550;26559.225
464;524;1626;2;12.9675;550;7132.125
465;911;1542;2;21.0945;550;11601.975
465;912;1542;2;30.4395;550;16741.725
466;910;1610;4;40.9395;550;22516.725
467;937;1638;5;62.9895;550;34644.225
468;463;1582;5;47.523;3;142.569
468;464;1582;5;45.423;3;136.269
468;465;1582;5;49.6965;3;149.0895
468;466;1582;5;45.423;3;136.269
468;467;1582;5;43.323;3;129.969
469;462;1510;5;47.6805;3;143.0415
470;510;1526;2;23.4045;550;12872.475
470;511;1526;2;27.867;550;15326.85
471;527;1644;1;6.7515;550;3713.325
472;938;1680;5;31.4895;550;17319.225
472;939;1680;5;48.2895;550;26559.225
473;494;1584;5;50.7465;60;3044.79
473;495;1584;5;62.9265;60;3775.59
473;496;1584;5;49.6545;60;2979.27
474;523;1620;5;10.3845;550;5711.475
475;426;1666;4;43.4805;3;130.4415
475;427;1666;4;47.754;3;143.262
475;428;1666;4;43.4805;3;130.4415
475;429;1666;4;41.3805;3;124.1415
475;430;1666;4;45.654;3;136.962
475;431;1666;4;41.3805;3;124.1415
475;432;1666;4;39.2805;3;117.8415
475;433;1666;4;43.554;3;130.662
475;434;1666;4;39.2805;3;117.8415
475;435;1666;4;37.1805;3;111.5415
475;436;1666;4;41.454;3;124.362
475;437;1666;4;37.1805;3;111.5415
476;490;1592;2;12.7155;3;38.1465
476;491;1592;2;19.9395;3;59.8185
477;528;1618;4;38.157;3;114.471
478;505;1612;4;44.2155;3;132.6465
479;938;1586;5;31.4895;550;17319.225
479;939;1586;5;48.2895;550;26559.225
480;358;1500;1;6.9825;60;418.95
481;438;1656;5;47.6805;3;143.0415
481;439;1656;5;45.5805;3;136.7415
481;440;1656;5;49.854;3;149.562
481;441;1656;5;45.5805;3;136.7415
482;356;1572;1;3.381;60;202.86
482;357;1572;1;4.3155;60;258.93
483;377;1562;4;45.444;3;136.332
483;378;1562;4;41.1705;3;123.5115
483;379;1562;4;39.0705;3;117.2115
484;490;1662;2;12.3585;3;37.0755
485;513;1682;4;39.1965;550;21558.075
486;403;1686;4;45.444;3;136.332
486;404;1686;4;41.1705;3;123.5115
486;405;1686;4;39.0705;3;117.2115
486;406;1686;4;43.344;3;130.032
487;931;1684;5;34.8705;550;19178.775
487;932;1684;5;39.7635;550;21869.925
487;933;1684;5;43.9845;550;24191.475
487;934;1684;5;38.1465;550;20980.575
488;422;1534;5;47.6805;3;143.0415
488;423;1534;5;45.5805;3;136.7415
488;424;1534;5;49.854;3;149.562
488;425;1534;5;45.5805;3;136.7415
488;426;1534;5;43.4805;3;130.4415
489;344;1614;4;45.4755;3;136.4265
489;345;1614;4;43.3755;3;130.1265
489;346;1614;4;47.649;3;142.947
489;347;1614;4;43.3755;3;130.1265
489;348;1614;4;41.2755;3;123.8265
490;931;1588;5;34.3455;550;18890.025
490;932;1588;5;39.2385;550;21581.175
491;348;1622;4;41.1705;3;123.5115
491;349;1622;4;45.444;3;136.332
492;928;1632;5;32.7705;550;18023.775
492;929;1632;5;37.086;550;20397.3
493;332;1608;5;10.815;550;5948.25
494;948;1576;5;82.8345;550;45558.975
494;907;1576;5;82.8345;550;45558.975
495;325;1590;1;0.21;1250;262.5
495;326;1590;1;0.21;1250;262.5
496;320;1514;5;49.644;3;148.932
496;321;1514;5;44.3205;3;132.9615
496;322;1514;5;28.6965;60;1721.79
497;930;1498;4;42.5145;550;23382.975
497;921;1498;4;5.586;550;3072.3
498;952;1674;2;15.7395;60;944.37
499;933;1652;4;43.4595;550;23902.725
499;934;1652;4;37.6215;550;20691.825
499;922;1652;4;6.531;550;3592.05
499;923;1652;4;6.1845;550;3401.475
500;317;1578;3;29.5785;550;16268.175
500;318;1578;3;36.099;550;19854.45
500;319;1578;3;48.5835;550;26720.925
501;928;1538;5;32.2455;550;17735.025
501;929;1538;5;36.561;550;20108.55
502;319;1556;4;46.4205;550;25531.275
503;363;1554;4;43.323;3;129.969
503;364;1554;4;47.5965;3;142.7895
503;365;1554;4;43.323;3;129.969
504;2;1688;4;41.916;3;125.748
505;1;1580;5;50.2635;3;150.7905
506;371;1496;4;39.2805;3;117.8415
506;372;1496;4;37.1805;3;111.5415
506;373;1496;4;41.454;3;124.362
506;374;1496;4;37.1805;3;111.5415
507;530;1494;2;16.086;550;8847.3
508;4;1650;5;57.0255;3;171.0765
509;512;1654;4;37.086;550;20397.3
510;513;1664;3;26.5965;550;14628.075
511;317;1678;3;27.0585;550;14882.175
511;318;1678;3;33.579;550;18468.45
511;319;1678;3;46.0635;550;25334.925
512;411;1616;4;45.444;3;136.332
512;412;1616;4;41.1705;3;123.5115
513;426;1492;4;43.323;3;129.969
513;427;1492;4;47.5965;3;142.7895
513;428;1492;4;43.323;3;129.969
514;320;1602;5;47.4705;3;142.4115
514;321;1602;5;42.798;3;128.394
515;442;1540;4;43.3965;3;130.1895
515;443;1540;4;39.123;3;117.369
515;444;1540;4;37.023;3;111.069
515;445;1540;4;41.2965;3;123.8895
515;446;1540;4;37.023;3;111.069
515;447;1540;4;47.6805;3;143.0415
515;448;1540;4;45.5805;3;136.7415
515;449;1540;4;49.854;3;149.562
515;450;1540;4;45.5805;3;136.7415
515;451;1540;4;43.4805;3;130.4415
515;452;1540;4;47.754;3;143.262
515;453;1540;4;43.4805;3;130.4415
515;454;1540;4;41.3805;3;124.1415
515;455;1540;4;45.654;3;136.962
515;456;1540;4;41.3805;3;124.1415
515;457;1540;4;39.2805;3;117.8415
515;458;1540;4;43.554;3;130.662
515;459;1540;4;39.2805;3;117.8415
515;460;1540;4;37.1805;3;111.5415
515;461;1540;4;41.454;3;124.362
516;941;1628;5;62.9895;550;34644.225
517;320;1604;4;45.3705;3;136.1115
517;321;1604;4;40.488;3;121.464
517;322;1604;4;26.3655;60;1581.93
518;504;1690;5;48.762;3;146.286
519;497;1566;5;34.188;3;102.564
520;323;1698;5;50.2635;3;150.7905
521;523;1560;5;10.731;550;5902.05
521;524;1560;5;14.1225;550;7767.375
522;495;1692;5;63.693;60;3821.58
522;496;1692;5;48.909;60;2934.54
523;912;1696;5;30.4395;550;16741.725
523;913;1696;5;40.9395;550;22516.725
523;914;1696;5;21.0945;550;11601.975
524;506;1504;1;9.198;60;551.88
525;351;1544;1;5.775;550;3176.25
525;352;1544;1;1.155;550;635.25
525;679;1544;1;5.775;550;3176.25
526;507;1530;2;23.394;550;12866.7
526;508;1530;2;27.6465;550;15205.575
527;355;1508;1;1.365;550;750.75
527;940;1508;1;62.9895;550;34644.225
527;535;1508;1;3.486;550;1917.3
528;351;1694;1;6.195;550;3407.25
528;352;1694;1;1.47;550;808.5
528;679;1694;1;6.195;550;3407.25
529;507;1624;2;22.1655;550;12191.025
529;508;1624;2;29.2845;550;16106.475
530;491;1548;2;19.9815;3;59.9445
531;348;1598;5;34.8705;3;104.6115
531;349;1598;5;39.144;3;117.432
532;935;1658;5;31.4895;550;17319.225
532;936;1658;5;48.2895;550;26559.225
533;377;1536;4;36.9705;3;110.9115
533;378;1536;4;41.244;3;123.732
533;379;1536;4;36.9705;3;110.9115
534;476;1568;2;15.8865;550;8737.575
534;477;1568;2;11.6655;550;6416.025
535;402;1648;5;47.4705;3;142.4115
536;510;1646;2;23.079;550;12693.45
536;511;1646;2;29.274;550;16100.7
536;512;1646;2;34.9755;550;19236.525
537;507;1530;2;23.394;550;12866.7
537;508;1530;2;27.6465;550;15205.575
538;355;1508;1;1.365;550;750.75
538;940;1508;1;62.9895;550;34644.225
538;535;1508;1;3.486;550;1917.3
539;351;1694;1;6.195;550;3407.25
539;352;1694;1;1.47;550;808.5
539;679;1694;1;6.195;550;3407.25
540;507;1624;2;22.1655;550;12191.025
540;508;1624;2;29.2845;550;16106.475
541;403;1672;4;45.3705;3;136.1115
541;404;1672;4;49.644;3;148.932
541;405;1672;4;45.3705;3;136.1115
541;406;1672;4;43.2705;3;129.8115
542;525;1600;1;2.3205;550;1276.275
543;526;1522;1;3.6435;550;2003.925
544;908;1570;2;21.0945;550;11601.975
544;909;1570;2;30.4395;550;16741.725
545;356;1516;1;3.6015;60;216.09
545;357;1516;1;3.9795;60;238.77
546;935;1506;5;31.4895;550;17319.225
546;936;1506;5;48.2895;550;26559.225
547;524;1626;2;12.9675;550;7132.125
548;911;1542;2;21.0945;550;11601.975
548;912;1542;2;30.4395;550;16741.725
549;910;1610;4;40.9395;550;22516.725
550;937;1638;5;62.9895;550;34644.225
551;468;1582;5;47.5965;3;142.7895
551;469;1582;5;43.323;3;129.969
551;470;1582;5;41.223;3;123.669
551;471;1582;5;45.4965;3;136.4895
552;462;1510;5;47.6805;3;143.0415
553;510;1526;2;23.4045;550;12872.475
553;511;1526;2;27.867;550;15326.85
554;527;1644;1;6.7515;550;3713.325
555;509;1680;4;36.2775;550;19952.625
556;492;1584;5;50.7465;60;3044.79
556;493;1584;5;58.2645;60;3495.87
556;494;1584;5;50.7465;60;3044.79
556;495;1584;5;62.9265;60;3775.59
557;523;1620;5;10.3845;550;5711.475
558;422;1666;5;47.6805;3;143.0415
558;423;1666;5;45.5805;3;136.7415
558;424;1666;5;49.854;3;149.562
558;425;1666;5;45.5805;3;136.7415
558;426;1666;5;43.4805;3;130.4415
559;490;1592;2;12.7155;3;38.1465
559;491;1592;2;19.9395;3;59.8185
560;528;1618;4;38.157;3;114.471
561;505;1612;4;44.2155;3;132.6465
562;938;1586;5;31.4895;550;17319.225
562;939;1586;5;48.2895;550;26559.225
563;358;1500;1;6.9825;60;418.95
564;442;1656;4;43.4805;3;130.4415
564;443;1656;4;47.754;3;143.262
565;356;1572;1;3.381;60;202.86
565;357;1572;1;4.3155;60;258.93
566;380;1562;4;43.344;3;130.032
566;381;1562;4;39.0705;3;117.2115
566;382;1562;4;36.9705;3;110.9115
566;383;1562;4;41.244;3;123.732
567;490;1662;2;12.3585;3;37.0755
568;513;1682;4;39.1965;550;21558.075
569;407;1686;4;39.0705;3;117.2115
569;408;1686;4;36.9705;3;110.9115
569;409;1686;4;41.244;3;123.732
569;410;1686;4;36.9705;3;110.9115
569;411;1686;4;34.8705;3;104.6115
570;931;1684;5;34.8705;550;19178.775
570;932;1684;5;39.7635;550;21869.925
570;933;1684;5;43.9845;550;24191.475
571;427;1534;5;47.754;3;143.262
571;428;1534;5;43.4805;3;130.4415
571;429;1534;5;41.3805;3;124.1415
571;430;1534;5;45.654;3;136.962
572;349;1614;4;45.549;3;136.647
573;931;1588;5;34.3455;550;18890.025
573;932;1588;5;39.2385;550;21581.175
574;341;1622;5;47.4705;3;142.4115
574;342;1622;5;45.3705;3;136.1115
575;930;1632;4;43.0395;550;23671.725
576;332;1608;5;10.815;550;5948.25
577;948;1576;5;82.8345;550;45558.975
577;907;1576;5;82.8345;550;45558.975
578;325;1590;1;0.21;1250;262.5
578;326;1590;1;0.21;1250;262.5
579;320;1514;5;49.644;3;148.932
579;321;1514;5;44.3205;3;132.9615
579;322;1514;5;28.6965;60;1721.79
580;930;1498;4;42.5145;550;23382.975
580;921;1498;4;5.586;550;3072.3
581;952;1674;2;15.7395;60;944.37
582;933;1652;4;43.4595;550;23902.725
582;934;1652;4;37.6215;550;20691.825
583;317;1578;3;29.5785;550;16268.175
583;318;1578;3;36.099;550;19854.45
583;319;1578;3;48.5835;550;26720.925
584;928;1538;5;32.2455;550;17735.025
584;929;1538;5;36.561;550;20108.55
585;319;1556;4;46.4205;550;25531.275
586;366;1554;4;41.223;3;123.669
586;367;1554;4;45.4965;3;136.4895
586;368;1554;4;41.223;3;123.669
586;369;1554;4;39.123;3;117.369
587;2;1688;4;41.916;3;125.748
588;1;1580;5;50.2635;3;150.7905
589;359;1496;5;47.6805;3;143.0415
589;360;1496;5;45.5805;3;136.7415
589;361;1496;5;49.854;3;149.562
589;362;1496;5;45.5805;3;136.7415
589;363;1496;5;43.4805;3;130.4415
590;530;1494;2;16.086;550;8847.3
591;4;1650;5;57.0255;3;171.0765
592;512;1654;4;37.086;550;20397.3
593;513;1664;3;26.5965;550;14628.075
594;317;1678;3;27.0585;550;14882.175
594;318;1678;3;33.579;550;18468.45
595;413;1616;4;39.0705;3;117.2115
595;414;1616;4;43.344;3;130.032
595;415;1616;4;39.0705;3;117.2115
